net,prop,infra,jobs,runtime,initial_divides,divides,timeout,initial_timeout,timeout_factor,hash,trial,divide_strategy,region,start_time,result
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,118.25637912750244,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279757.2569146,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,4,224.71285820007324,2,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578279875.9552772,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,53.5699725151062,9,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578281593.0028722,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,82.83433055877686,10,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578281665.6864843,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,58.17752146720886,8,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578281749.0044715,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,128,67.25456690788269,7,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578281807.6316104,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,64,105.71370482444763,6,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578281875.3303576,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,32,176.41860485076904,5,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578281981.4863236,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,271.0458471775055,4,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578282158.3583298,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,652.6512117385864,3,2,1800,5,1.5,75206b24,0,largest-interval,us-west-2,1578282429.8414488,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,81.73041319847107,10,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578362473.831047,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,4,996.0368378162384,2,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578350232.318347,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,32,60.02624821662903,5,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578331474.977233,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,32,59.12466907501221,5,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578331535.004163,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,32,56.46890306472778,5,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578331594.1294525,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,16,56.05243968963623,4,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578331650.5990121,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,16,58.33375811576843,4,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578331706.6520443,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,16,56.13477849960327,4,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578331764.9864397,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,8,79.35825395584106,3,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578331821.1218197,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,8,79.8119809627533,3,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578331900.480687,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,8,79.46154642105103,3,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578331980.2932928,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,4,108.03633832931519,2,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578332059.7554924,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,4,107.88759183883667,2,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578332167.7924893,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.THREAD,4,107.48184061050415,2,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578332275.6807034,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,32,34.911943674087524,5,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578332383.5990157,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,32,32.85313296318054,5,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578332418.933063,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,32,33.50570249557495,5,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578332452.2474697,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,16,36.26712203025818,4,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578332486.1750374,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,16,37.11900973320007,4,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578332522.8581772,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,16,36.31724500656128,4,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578332560.4025865,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,8,68.68912529945374,3,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578332597.1448977,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,8,68.81121587753296,3,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578332666.2776563,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,8,69.8575348854065,3,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578332735.5308976,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,52.50495457649231,2,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578332805.8253682,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,52.42072033882141,2,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578332858.7555676,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LOCAL,4,61.896963596343994,2,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578332911.6222298,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,32,32.709309339523315,5,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578332973.9710078,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,32,33.862459659576416,5,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578333007.1275604,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,32,33.51140069961548,5,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578333041.4313781,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,16,34.364091634750366,4,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578333075.395578,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,16,38.475693225860596,4,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578333110.2017078,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,16,34.514540910720825,4,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578333149.125877,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,8,156.0653419494629,3,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578333184.0891507,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,8,70.56803631782532,3,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578333340.601983,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,8,75.78311324119568,3,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578333411.6181505,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,78.2907543182373,2,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578333487.8455062,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,79.24379515647888,2,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578333566.5799086,Result.UNSAT
ACASXU_run2a_1_5_batch_2000.nnet,property3.txt,Infra.GG_LAMBDA,4,76.43515610694885,2,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578333646.2616904,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,32,237.3309292793274,5,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578334099.5645301,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,32,238.73128080368042,5,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578334336.89608,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,32,232.36082100868225,5,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578334575.6277323,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,16,317.6578965187073,4,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578334807.9891825,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,16,318.2618057727814,4,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578335125.6477048,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,16,316.6083676815033,4,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578335443.9100308,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,8,664.0878913402557,3,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578335760.5190578,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,8,667.806437253952,3,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578336424.6075897,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,8,665.1099002361298,3,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578337092.4146788,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,4,1071.1172461509705,2,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578337757.5252101,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,4,1071.0388820171356,2,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578338828.6431563,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.THREAD,4,1073.0671904087067,2,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578339899.682524,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,32,217.34485244750977,5,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578340973.182617,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,32,184.72897052764893,5,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578341190.974065,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,32,213.64997386932373,5,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578341376.1314218,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,258.1577715873718,4,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578341590.2138503,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,256.3449432849884,4,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578341848.8225684,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,257.27877283096313,4,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578342105.6022398,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,621.0931460857391,3,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578342363.3214602,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,626.5087244510651,3,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578342984.8503797,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,624.3004431724548,3,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578343611.8092391,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,4,878.7939405441284,2,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578344236.5133183,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,4,877.2374646663666,2,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578345115.7491426,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,4,875.7553339004517,2,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578345993.4342277,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,32,172.30827260017395,5,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578346869.6391876,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,32,192.71806955337524,5,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578347042.4105675,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,32,192.31569957733154,5,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578347235.601782,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,278.6677157878876,4,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578347428.3666215,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,273.7029206752777,4,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578347707.4895544,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,16,277.2589612007141,4,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578347981.6349547,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,658.9604573249817,3,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578348259.3412697,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,654.9995040893555,3,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578348918.73844,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,8,657.5556983947754,3,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578349574.1902776,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,4,992.7792096138,2,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578351228.7997553,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,4,991.6787002086639,2,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578352222.0414417,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,50.26241612434387,9,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578358335.3843598,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,51.06517767906189,9,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578358386.1368682,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,49.56183409690857,9,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578358437.689697,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,60.33499026298523,8,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578361592.006678,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,57.92648100852966,8,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578361652.7989361,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,57.57709527015686,8,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578361711.1803203,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,128,67.65467667579651,7,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578361769.2205977,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,128,68.60708022117615,7,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578361837.302833,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,128,74.92741131782532,7,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578361906.3594866,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,64,98.19273662567139,6,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578361981.739475,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,64,108.32213187217712,6,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578362080.383224,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,64,82.74923992156982,6,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578362189.154048,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,82.93466591835022,10,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578362556.0626237,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,81.02947807312012,10,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578362908.2105806,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,83.32243847846985,10,2,3600,5,1.5,75206b24,3,largest-interval,us-west-2,1578363209.96612,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,81.02894520759583,10,2,3600,5,1.5,75206b24,4,largest-interval,us-west-2,1578363334.2828846,Result.UNSAT
ACASXU_run2a_1_4_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,85.02463960647583,10,2,3600,5,1.5,75206b24,5,largest-interval,us-west-2,1578363596.6898506,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,102.78265047073364,10,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578364281.0018587,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,104.50754427909851,10,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578364384.271025,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,1024,99.32533264160156,10,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578364489.2894585,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,61.60022497177124,9,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578364589.0989542,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,60.02591037750244,9,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578364651.1814694,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,512,62.25060486793518,9,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578364711.6972165,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,57.13009524345398,8,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578364774.407237,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,60.43238139152527,8,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578364831.9896286,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,256,60.93436574935913,8,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578364892.8599236,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,128,80.59446835517883,7,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578364954.2562485,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,128,163.6363570690155,7,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578365035.3042629,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,128,82.39415621757507,7,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578365199.399431,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,64,121.66250085830688,6,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578365282.246272,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,64,113.63911056518555,6,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578365404.3635814,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LAMBDA,64,205.35408878326416,6,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578365518.4632854,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,32,312.2239954471588,5,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578365723.8180768,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,32,313.08351373672485,5,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578366036.0427012,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,32,314.529390335083,5,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578366349.1268466,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,16,434.70933055877686,4,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578366663.6568475,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,16,433.29841899871826,4,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578367098.3667965,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,16,430.8856129646301,4,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578367531.6658323,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,8,893.7118439674377,3,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578367962.552097,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,8,898.1393468379974,3,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578368856.2644253,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,8,901.3623020648956,3,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578369754.4044104,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,4,1436.993313074112,2,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578370655.7673852,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,4,1449.4035744667053,2,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578372092.7613738,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.THREAD,4,1430.2715210914612,2,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578373542.1665752,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,32,265.58399772644043,5,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578374972.8852744,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,32,267.18029260635376,5,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578375238.9176748,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,32,265.7682192325592,5,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578375506.536987,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,387.36847472190857,4,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578375772.7450755,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,387.8401825428009,4,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578376160.5752811,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,16,387.02568221092224,4,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578376548.8543105,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,834.5534272193909,3,2,3600,5,1.5,75206b24,0,largest-interval,us-west-2,1578376936.3221192,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,839.9926285743713,3,2,3600,5,1.5,75206b24,1,largest-interval,us-west-2,1578377771.3189383,Result.UNSAT
ACASXU_run2a_4_2_batch_2000.nnet,property1.txt,Infra.GG_LOCAL,8,836.138022184372,3,2,3600,5,1.5,75206b24,2,largest-interval,us-west-2,1578378611.7542486,Result.UNSAT
